-5.397302,1.006833,-1.462223,9.042866,2.193347,4.180267,2.819844,-0.368449,-7.063593,7.532960,-8.448676,9.393381,-2.199163,3.746260,-6.012375,5.583199,-3.870175,-7.869912,-6.029365,2.595262,-9.321156,6.487218,-2.111629,-4.705125,1.856131,-3.572439,2.806655,8.327096,4.846378,6.096690,7.536687,-2.533351,-5.710128,1.133571,-4.916584,5.653229,6.107343,7.468264,2.260421,-3.149431,-7.101858,-2.361366,-6.819287,3.493102,-0.243109,0.288249,-5.023870,-9.333584,9.582854,8.417304,-7.977382,6.887714,5.832495,3.450880,-2.424572,-9.287245,-9.841740,-2.708522,6.184711,1.277035,-4.706998,-0.482591,-8.368612,0.687912,-2.945767,-7.078521,5.927228,8.301717,9.986748,6.994280,-9.924532,-2.154507,1.970795,-1.909744,5.437998,-7.923625,0.671219,-5.331368,7.670842,-1.138358,-2.249037,-7.265114,-0.922510,-8.587621,8.911359,6.983026,-5.146794,-9.912961,0.819253,0.231448,-7.404927,9.584812,6.082754,3.060607,-1.313898,-8.568047,2.247365,7.482714,-0.086554,-7.735574,7.188274,1.590189,3.457432,-9.559671,2.361962,-7.265496,6.918723,9.971810,-0.233906,7.131082,3.600392,-1.290138,-2.599666,1.271291,-4.397019,1.126298,0.503421,6.979550,9.706064,4.057337,-9.122131,-1.376788,-7.961734,5.887962,-9.297251,7.013810,3.792542,-0.077414,7.899251,-1.953620,3.635171,9.960383,0.721148,4.411857,-5.305253,7.770612,-2.581373,5.779696,-3.430771,-3.445862,2.463717,-0.158441,-9.793241,-8.226161,3.229195,-5.364706,-7.263562,-5.698085,-1.493935,-4.014905,-1.810054,-3.212907,-0.574302,-0.841391,-7.098135,-0.201081,-3.562648,-8.674306,-3.169839,-0.172665,-4.629764,-6.540201,-2.459217,5.615126,1.098026,3.069768,4.988174,-6.176320,3.744318,-2.647610,-3.435229,4.952345,8.834272,-4.644794,6.694964,-0.252158,-0.187955,8.400670,-7.401992,-4.107911,0.085038,9.675009,7.838459,-1.535091,-6.778354,-2.136615,5.776118,9.600412,5.955716,-2.452910,-6.054997,-3.675101,-1.883621,-4.055431,-9.251118,-3.406306,-4.541381,5.244059,3.446902,0.051207,3.818218,-1.576334,1.022862,-7.942852,-5.683904,5.490291,-7.385094,-3.344141,5.621544,-3.288643,4.161780,0.910526,9.078257,-5.401231,7.356160,8.618489,0.809300,3.402642,8.925449,-4.048564,3.815548,9.745332,-3.707983
6.188785,0.783277,-8.660376,-9.015157,-7.390654,3.498406,-4.139536,7.233911,5.941848,-2.612310,3.087117,4.908039,-5.130084,0.789619,5.981933,2.680892,9.472182,8.600954,8.631177,1.814910,9.917559,4.992141,-8.171656,-7.403768,9.849470,5.576659,8.775022,7.692225,-7.148047,-3.757836,-5.822103,-9.334493,0.152492,7.518304,6.788512,5.086269,-3.942950,3.691193,-4.878600,-5.947024,-5.338480,-5.130260,-9.814346,0.933298,-6.909493,9.398301,5.986335,-9.473802,-9.230922,8.794607,5.904518,0.944695,-2.035401,7.692302,6.567450,9.521505,4.346490,-1.601924,-4.635368,-7.655449,-2.275002,7.926303,7.398528,-8.743696,-8.781228,-7.335990,2.705082,4.519128,3.951721,3.487159,9.375835,-4.978096,4.356084,4.432113,8.060896,-3.630574,-4.565073,7.420981,-6.506028,4.497022,5.831378,9.034724,4.598589,-7.625342,1.893903,6.913497,-8.861327,-8.989271,-8.943981,8.099301,-3.862834,-8.460393,6.721646,7.635958,2.963125,-5.759489,-5.662826,0.530200,4.821546,3.033749,6.043203,-2.035152,-7.487340,3.814832,-8.028352,-2.440631,-6.174118,-3.992155,4.808524,-1.736721,4.919371,8.247250,-9.808658,-5.877724,2.998572,-8.598951,-5.429459,-3.484373,-9.580394,-9.825512,1.591073,-2.908256,7.294074,9.037838,3.271463,0.621948,7.122811,-4.304055,6.448868,6.736293,6.930454,-3.416514,0.130322,-3.372239,6.792379,-9.494056,-0.169319,3.746872,-7.848569,9.934011,-1.542375,6.012538,8.432207,4.311962,-2.495154,9.397322,9.753635,2.971310,6.543043,1.544633,-3.187051,-4.320390,-9.717376,-4.258276,4.523060,-3.451713,-6.494297,-2.788085,7.494877,6.373439,7.928559,0.956450,6.824055,-8.774576,-3.453808,7.341752,6.918554,4.028379,-6.283371,-8.727981,0.908815,-7.560564,8.915405,-3.486185,-6.953126,-8.227167,-0.055095,3.054872,8.322293,-1.958720,-8.012112,7.468139,8.745908,-3.622426,8.641813,0.555107,3.179895,4.035971,0.896413,-0.316981,-5.212798,0.660669,3.334378,6.083642,-4.040789,2.664324,4.481040,2.025339,-5.618352,3.298406,6.330422,8.786575,-8.725457,-7.403716,-7.056374,-4.683178,-9.714468,3.723272,-1.778254,3.800716,9.819632,2.525492,-3.910971,-6.288544,-0.524418,-0.390993,-6.840711,3.239902,-3.743150,8.300095,2.480280,6.448716,-6.705033
-4.511574,-5.458976,6.903268,3.997556,6.662346,-0.402549,-1.057040,-7.273470,-5.849714,-0.721652,8.247282,0.010390,7.623431,-1.935345,-7.615622,-0.141708,4.454210,0.219658,-0.785763,8.158406,-5.483127,-5.500895,-9.650929,-0.767775,7.779168,-9.694575,0.617012,-4.189625,-7.486897,1.914573,-0.674654,-6.016131,1.290078,7.160537,-4.469517,-7.225202,3.557772,-6.462256,-0.232028,0.117117,-8.729893,-2.335265,-2.140386,3.933181,5.592965,6.211101,-5.885830,4.554152,4.723669,1.648249,-4.921627,5.506888,2.145917,5.123427,-3.662550,3.402706,4.982618,-8.334925,1.949413,-5.297747,6.248986,-5.504619,-4.211233,8.385532,5.912408,3.785672,-4.928810,-9.430545,8.228283,-0.475532,-0.666516,-8.309065,-7.213450,-1.751220,-0.196528,-2.346282,9.472223,-7.736091,4.191410,-7.848126,6.280109,-9.328669,-3.804152,-4.104327,5.779664,-4.081193,5.114170,-1.006488,-3.968491,-1.830944,6.801820,6.200906,5.011316,-7.566074,0.987593,5.361592,-4.471766,7.863253,4.733176,1.160392,0.741719,3.832358,6.901700,3.381431,-7.330184,0.120203,5.481102,9.746369,2.610430,-1.887536,-2.800568,9.640008,3.665714,7.133927,9.073020,-9.210180,4.291536,7.395447,0.474970,-0.276250,-0.919328,4.299970,4.197061,4.663557,5.876802,6.010028,-8.191828,-8.124972,6.891217,7.619222,-2.938278,-4.990964,1.683516,-2.714765,-7.809150,9.012842,4.767313,5.601995,-8.480594,5.930487,6.545050,5.733104,8.332477,-2.126740,-6.341374,-2.611778,-5.507710,-6.124874,-9.348651,6.025535,-5.355715,9.907272,8.229852,-0.206636,-6.518618,7.967934,-6.846853,0.873075,-6.910347,-2.613958,6.806608,1.933549,-8.495240,1.685435,2.007814,2.208168,-1.780271,5.895430,9.103815,3.458834,1.382953,-8.107802,-7.800963,-0.958552,-3.071584,9.040885,9.988618,3.646573,8.202239,-2.654146,-7.767825,-3.422993,0.342804,9.243606,0.099987,2.816661,5.201136,1.392759,-5.669951,1.632332,2.125777,-1.772822,-4.094635,-2.364157,-0.072029,-1.273068,1.681610,8.771260,4.532910,-5.051629,-0.609948,7.124679,-4.255515,-9.853225,-1.604647,-9.188092,6.151971,3.890338,-3.905656,-3.183322,-2.654362,-4.354932,-1.954761,-8.480500,4.926422,-6.360569,4.009110,9.245061,-3.736626,-3.950899,-2.568637,-0.329111,3.400315
-4.473397,6.126705,-2.544253,8.859472,5.435695,-4.690917,1.305140,-1.247961,-0.262949,-6.190119,-5.678258,-4.831262,-7.430635,1.210278,-7.024631,9.745681,1.805718,7.883444,8.440814,-8.415592,3.375685,2.062920,2.918457,9.533080,-8.906828,-5.663894,1.590565,5.299676,-9.883830,0.894641,-9.306256,8.172766,0.120232,-8.863745,-0.468800,-0.315818,6.137473,-7.533047,7.950349,-8.336993,0.159409,9.264902,7.382259,-4.069094,2.166083,-4.859296,2.905392,8.996642,2.364315,-9.364038,-6.876516,-3.778651,-6.107080,1.125945,-5.347569,-6.824628,-2.756666,2.410165,-0.723944,-5.907971,-1.347031,5.981700,-4.982346,5.876466,5.266461,-1.963037,-5.921793,4.257674,2.431007,-3.677209,-1.223092,-1.564797,3.192023,-6.282856,6.974747,0.541910,9.181286,-1.724803,8.011471,-4.425895,-0.142356,-4.895456,8.150841,-8.896215,2.812782,7.305409,-0.572095,-8.481556,-5.937268,-1.617164,9.789424,2.473155,-3.965586,-5.615974,-9.324337,3.760366,0.560109,-1.865110,5.287493,-4.294668,-7.720345,-7.287082,-5.965463,-5.843371,-0.626785,-4.841506,-6.996538,1.248620,-1.002630,3.221711,1.005614,-6.481275,-5.342129,1.607320,-9.102018,-9.437078,-4.175824,-5.246653,-2.444459,7.068097,-2.708167,9.343046,0.386431,-8.912854,-9.083397,-4.676075,-4.881917,4.773773,-6.122430,-1.086066,4.666825,-0.473706,2.720200,-3.217903,0.402138,1.667600,-0.698177,-5.922296,1.694970,3.544370,-4.421444,-2.649945,8.563634,-0.996301,-1.056177,3.771239,-3.485069,0.424421,5.090590,-7.825052,-7.888561,2.664222,1.596803,7.061180,6.131596,-0.462826,-9.455395,-6.086592,9.888402,5.645321,-0.125250,2.451132,4.172755,-1.435001,4.640920,-8.770276,-5.155607,-0.210737,6.793509,-6.901301,-6.604254,9.049848,2.120869,-6.420756,-9.807164,4.666493,5.466764,-6.478976,3.678311,-5.866859,-9.242562,-4.679536,4.087298,1.501680,-7.218838,9.748923,3.748222,5.746233,9.706061,-9.280710,-1.821231,4.495448,4.805465,-1.893648,-8.291413,4.201335,2.144393,3.875110,-9.133702,-2.378708,9.162242,-1.512975,-5.031361,-8.163618,-6.099450,-8.304186,-4.152821,-6.917992,-3.474987,9.306437,8.084028,-1.284044,6.173868,-7.152943,-9.400547,1.951418,7.537308,2.787060,8.840446,5.380995,-6.426019,6.545887,-4.929344
2.394889,2.613697,3.657589,-7.013072,1.175487,0.273206,-0.010867,-4.522188,1.950146,-0.178537,-2.441385,-5.664145,0.081141,-3.659454,6.391906,-5.491302,2.887868,-4.542324,0.069280,-0.677870,-8.973870,1.531754,-4.217071,4.087472,8.687149,-2.977214,-7.023694,-1.136205,6.067913,-0.781402,9.020308,-5.784781,2.054291,-2.687054,3.386532,3.151639,-1.486236,-2.084167,-5.135369,-6.700660,-5.122741,-9.849354,-4.122943,-0.405489,7.982941,7.443106,-7.604263,1.496301,8.883675,0.468004,-3.879584,-3.576571,7.483997,-2.624634,6.525134,-2.816864,-5.718988,-8.456140,-6.617713,-2.940959,-4.425432,-4.613185,-5.449911,7.690131,2.281098,-9.722640,5.114150,1.644957,-0.226196,9.176415,-4.599338,9.429498,-4.035336,-4.735356,-7.233917,-2.879227,-6.220039,6.631374,9.636785,1.719487,9.103495,7.738350,7.297593,3.018862,-6.231023,0.609642,-3.684086,7.712701,1.782424,-2.845457,-8.544026,6.440729,-1.425494,-7.025712,2.728700,4.593746,4.438239,1.901905,9.643373,7.801778,4.674646,-7.853426,5.880868,-1.296837,-2.002482,-9.824760,5.338535,-8.321172,9.621859,-6.619997,-1.689659,2.119782,-4.432677,-7.507024,4.237177,1.145995,4.586648,7.478300,-3.289904,-4.613770,2.920506,8.867752,8.212406,-0.676610,-2.485247,-1.823653,-9.245369,4.340259,5.301341,6.872109,5.358670,-7.048650,-6.796983,8.806926,6.183342,-1.955444,-0.537356,9.179965,3.353009,-8.389127,5.021720,-6.524688,-2.930609,5.559278,-8.336171,1.147965,-9.241533,-6.963470,-0.093689,-8.667123,-0.115597,-7.230542,-9.973866,0.720574,9.960640,3.151574,-5.983344,-9.627588,9.106662,-0.400478,3.650570,-6.655343,-1.430556,-7.508568,7.935440,8.532802,-5.305279,-0.185424,-2.090207,3.524360,0.047878,-7.672733,8.401186,-2.287676,-4.062184,-7.996020,-0.554762,0.410451,-1.532713,-8.924595,-3.015578,-9.514809,-5.226795,-8.266665,-6.719327,-3.584467,-8.826209,5.330754,-0.476929,3.801966,-0.018488,6.545537,-9.439622,0.813586,-0.758482,9.839346,8.385796,-7.550156,-4.409131,1.686831,-9.735024,-5.714475,-3.437011,3.702747,7.348636,-0.293921,-4.367219,1.886878,0.588397,1.782169,2.712433,-0.844956,-2.699407,-8.153783,2.353112,-3.015690,6.305980,-9.159691,5.150688,3.343273,-3.880481,-2.999570,-8.123367
9.524644,2.185940,3.646958,-9.850287,-3.365942,4.334211,-4.421057,7.795409,4.061528,-9.485393,-3.977249,-2.494671,-2.614050,-4.420391,-9.178170,2.321611,7.290587,-4.549960,-7.724825,-6.646838,-0.018008,-4.347416,2.801563,-2.642323,-9.382993,-3.629244,-0.597425,-9.603518,8.181035,-5.851598,-9.960011,1.000129,-6.633673,-6.095787,-9.682547,9.339707,1.013099,0.040727,1.976380,-1.971937,3.048913,4.585177,-1.263106,1.630203,-9.231850,0.861798,-2.692590,8.880052,-7.711387,8.517941,1.616957,1.496426,-7.545819,-2.474614,-7.791105,-7.045670,-3.081995,1.795659,2.138886,9.957859,-5.220780,1.524103,3.450823,6.111222,9.425787,4.424788,-2.859355,-9.067229,-3.801587,-2.052019,-7.444029,3.557193,6.342075,-1.461707,-7.602640,6.845881,1.879445,2.869658,-4.869270,4.391464,9.929241,-3.974591,-7.268692,6.952262,-0.765293,3.164808,9.072076,-9.679190,-8.559753,9.262751,-1.002902,-3.236445,-3.356646,-3.618319,-5.623033,-0.752656,-5.512429,3.733725,3.330909,6.780524,-0.017526,9.571894,7.880956,-8.921550,9.684776,1.345211,9.241784,-7.099299,9.443480,5.715975,-9.696083,1.142369,-4.230392,-0.817840,-2.819076,-3.830234,1.124075,7.834815,0.129195,-1.641975,4.249146,6.306194,4.993284,-7.151210,4.315090,-3.115566,9.694926,8.000508,1.003470,5.801798,-5.067911,3.778291,3.560936,-6.306963,-7.414945,5.176835,-0.625773,7.418648,2.517413,3.464265,8.469178,9.117192,2.796718,-2.136214,0.818325,1.282407,7.553612,-6.706545,-8.747838,-0.816861,3.856569,-6.927435,2.354684,-1.271638,-1.882677,4.441574,-7.855105,-6.476970,-1.184672,-8.022048,3.703145,-9.216260,-6.096223,7.005077,1.335661,3.967233,-7.020189,-6.736467,-6.400929,1.708104,1.858459,-4.595367,-2.526338,0.660937,8.149443,-5.933746,-0.177329,0.758142,9.098000,5.894856,-4.981109,-9.727751,-3.307477,5.782506,3.787250,7.527714,-9.924970,6.230168,-3.640847,2.167447,6.301992,7.776868,-3.871777,-7.946337,-8.373066,-1.144988,2.255093,-4.840571,6.936380,8.950450,7.888498,-1.687781,-5.225219,0.677673,-0.187801,-7.565871,-8.203259,8.314037,2.215994,7.070423,-7.781708,3.575694,-8.781571,1.324396,-6.405688,3.597743,5.263055,6.025744,-3.757141,7.689465,-4.235173,-5.887585,8.507213
-9.331465,8.652665,2.304848,-9.998217,1.170638,3.055597,1.807281,-4.474925,1.295483,-0.833910,-9.190971,2.796069,-9.114375,6.769212,5.596935,1.958077,-4.059569,-7.728954,3.739839,-9.910451,-4.959376,4.547583,-3.023149,3.101944,8.052347,-7.910662,6.176625,6.768116,3.910566,0.050152,4.879403,6.203625,3.493476,-0.454840,-7.178613,3.388513,-5.462174,8.041696,1.233854,-7.223019,-6.244183,-8.554330,1.708567,-8.462113,-0.407657,-9.888647,3.599158,0.485682,8.721788,3.523120,-3.887949,7.670405,1.965171,-0.609022,-0.646083,9.104076,-6.330738,9.723659,4.799930,8.265324,-0.916555,-0.031375,-3.907838,-6.814494,-3.074275,-0.262879,-0.399494,9.198701,-5.751996,-4.302291,-5.169908,6.989688,9.652635,-4.891439,-1.198875,5.004438,1.861303,-1.873495,-3.828661,-5.358622,-0.798494,-6.118739,7.286528,-3.434423,8.065844,-2.367555,8.435342,4.532216,-7.633773,-5.576369,-6.634128,-4.712091,8.404562,-2.478848,-8.388811,-1.555084,-0.633968,8.877233,9.492112,2.075377,-8.556174,2.644581,-0.420064,2.296641,0.890623,4.508714,3.224629,-4.334534,9.480459,-6.569944,-2.901430,-6.139630,2.168884,-4.558497,-6.392579,-5.047837,-8.686717,8.437639,2.347208,-4.159951,4.840811,6.323814,-3.894782,1.516104,7.283551,-7.867879,1.597680,-3.933345,-5.371907,0.370584,-7.301340,-7.610733,7.886772,6.136028,4.448198,-6.628547,5.066998,4.616695,-2.391270,-1.551307,-5.598918,-2.116794,4.617256,-3.111896,-5.947569,-2.097313,-7.600766,-0.111905,-0.431976,4.459925,0.690910,-2.264159,-0.472616,-6.088219,-8.596405,-1.247388,1.743602,1.472037,6.648630,-6.595570,-6.436593,-1.504248,8.699832,5.483701,0.157439,-7.523671,2.520571,-0.269537,8.598583,6.240504,-7.738185,-7.185301,-9.217876,-4.855827,-9.421981,3.937164,-0.762811,7.340292,-1.669412,-0.859169,4.339458,-9.269010,-9.150593,7.899848,-0.622241,-6.240488,-0.452548,1.085583,-6.764794,-5.547750,-9.635575,8.248441,-5.058476,4.831489,0.239629,2.761997,-1.862140,9.329865,1.726470,-9.658747,-8.509086,3.162542,1.058857,6.335238,-5.921177,-7.044326,1.548562,3.356447,4.876950,0.251764,5.470472,-3.776826,-2.197591,0.367128,1.694808,3.125739,-5.891926,4.345485,2.621766,4.617962,0.468747,2.264510,-4.059238
8.585037,-7.420497,2.105006,-5.970320,-1.640311,-9.618787,9.130093,6.731265,-0.725686,-8.267835,-7.847283,9.085343,-8.003143,2.860640,-4.640903,-2.881407,-9.967034,-4.587647,-1.202752,-0.459468,-3.301680,9.471218,5.226082,7.216511,6.156044,4.489280,-8.297300,-0.366599,-3.592402,-6.292022,-4.963175,-3.716085,1.827216,-7.573009,-5.196743,-2.909727,-3.312901,-2.126952,-8.656466,2.066567,9.398720,-7.009038,-6.486748,5.885259,-8.550065,-6.254246,1.900065,1.125272,0.769039,-2.146446,3.439083,-5.420951,-2.649441,-5.578540,-5.225842,-9.445907,3.536633,1.759350,6.137292,6.387205,-2.714748,0.389167,8.224626,6.454673,0.300601,-9.069135,-7.813523,0.564158,-0.853683,-5.086893,1.993162,-0.188723,6.924849,5.087549,2.078908,0.199032,2.117887,3.834484,4.540421,-6.352000,1.361884,3.732381,-7.432898,4.847354,-9.833885,-2.115057,-1.780388,3.581869,-0.265548,-4.376311,-9.641935,2.399406,-1.566136,-5.297359,-9.403794,5.177945,1.166818,1.113818,2.567481,-1.149848,9.594164,9.266935,8.857470,7.495907,-6.167888,4.441229,-5.358548,6.407140,9.904472,-0.537597,1.598929,4.471095,-5.804893,-1.219343,-2.012353,6.541498,3.497187,-9.363817,7.870969,6.852941,-5.216265,9.352845,2.168750,5.713301,-0.087219,-7.163628,4.844613,-5.672427,-9.398895,1.078877,0.154786,3.976811,6.661092,-8.096611,-1.741549,3.747095,4.635250,3.143320,-0.155520,-2.155341,2.573943,2.416903,8.283773,-8.858136,8.321726,7.459573,-0.422636,-7.203809,-0.663941,0.042409,4.336247,-6.194006,-8.574893,-0.107268,-3.039911,-0.108019,1.965374,-1.208827,6.045800,-7.006529,3.176077,-4.404409,-8.951095,-2.820322,4.195447,-5.119541,-1.375659,0.270259,9.671655,6.104470,6.362701,-0.642121,8.052071,-2.997404,6.847584,-0.343456,0.877936,6.051664,-0.872964,-5.856334,0.808120,-7.010210,-4.394457,-7.061420,-7.667796,-1.803381,5.720753,-3.132092,-9.965354,-4.364894,3.977131,-2.180947,7.327074,-2.426564,-2.878954,8.702137,-4.348070,-3.211820,1.040747,-5.797863,4.664906,5.158151,5.948943,4.262273,-3.050151,7.637119,5.188212,6.167614,-6.613533,-5.168371,-4.954484,-7.022579,-5.564285,6.973262,-9.936499,8.526315,-8.019791,4.422041,9.799228,-0.916607,1.140507,-5.595921,1.890472
-6.901147,-9.779044,-2.253682,-2.389790,-4.872307,-9.580169,-6.180549,4.019589,0.094309,-9.509782,-9.753224,-3.672549,-2.477596,-8.981355,7.436981,-1.316410,7.029640,2.034618,9.046891,4.599770,-7.996739,-3.370093,2.642739,2.253528,0.346771,9.614851,-8.368529,-0.588888,9.353943,-7.549992,2.819170,-4.887816,-5.567957,-8.274800,0.423949,0.306753,0.638226,8.476600,-5.290244,7.261076,-3.090745,-8.229096,7.645741,2.806568,3.247074,4.050921,-5.303680,-7.542494,2.456297,-9.846050,5.112342,-6.268482,-8.744850,-8.089165,-4.316921,-8.200445,6.321924,-6.880723,-3.455921,5.243278,1.491749,1.465945,-2.515236,-4.229534,0.114670,-9.913376,5.489770,-9.527976,-6.521479,0.915006,5.206255,3.582424,8.950886,5.330630,-0.432802,-5.700046,7.723481,7.614786,-7.520390,5.387131,-7.276643,-2.188382,-3.914496,7.168572,-8.534777,-4.453791,6.735114,-0.743804,-3.866420,0.304704,0.863605,5.912695,-1.149764,3.386904,6.302923,9.161286,1.884681,6.855821,-0.342944,1.507819,6.099709,-8.847774,-5.828617,-6.535945,-0.801513,-7.153958,5.489482,1.692566,8.342321,-9.665533,-7.756068,4.575816,-8.468794,-0.497999,5.477501,9.784952,1.572365,5.566773,1.804079,2.325524,-8.097919,-1.312109,-8.425942,-3.424418,-0.346952,-8.939973,5.900258,-6.446248,-6.506368,-9.098536,2.695504,-9.294816,2.626751,-9.012451,-0.520246,2.063382,6.360091,3.186341,-5.752074,-4.792002,4.950404,9.170673,8.289807,-7.824077,-2.020594,2.649258,9.196034,-4.487305,4.810692,9.414204,-4.895614,-7.757063,-2.225228,1.673358,-0.485416,-9.523338,-7.522536,-9.020761,1.004650,-1.609027,6.859883,-5.905760,3.004242,-7.702437,-0.518499,-9.744948,-2.015799,-7.156726,-7.996377,-8.671368,-5.220051,-7.463610,9.547613,0.322811,-4.671736,8.343476,4.081642,-4.830923,3.201412,7.556401,-5.698891,1.223819,-0.657457,-5.977560,3.483508,-8.998018,-8.114970,9.716257,-6.531539,6.957143,-4.218446,-1.983664,8.865763,4.784295,-2.809115,5.531300,1.224997,3.924646,8.554174,-4.467697,5.668891,6.968182,-7.456934,5.155462,-4.814053,2.867695,4.055494,5.200894,6.860821,-5.125771,6.490357,8.132165,-6.225309,-6.162680,-5.328471,2.534435,-5.005971,1.380309,-7.196787,8.714813,-0.152151,3.017734,-3.117217
-3.273889,-9.322759,-1.036790,-9.325549,-4.787692,1.290686,-5.289434,-8.021933,-5.233265,-8.191695,-7.997489,-3.332151,-1.755283,-2.813990,-6.325549,-1.177936,4.457363,9.902003,-8.499615,0.581726,-3.506493,-9.801996,8.385932,-9.485941,3.790762,0.907149,-6.407015,6.856277,7.895991,8.997334,-2.021247,-3.268242,0.540343,0.134885,-5.720730,-5.966655,9.378045,-5.068204,-3.248291,-5.805577,-5.842932,5.706117,-3.464585,-7.923684,4.599513,1.091818,9.985525,-3.769196,2.149991,-7.530067,7.953567,-7.406051,-5.502766,-5.552688,-5.705461,9.498168,1.936124,-8.398443,6.795393,-8.336239,8.968314,0.483394,-5.551175,-1.705560,1.013693,-2.912253,-2.062004,7.163150,6.611051,-7.046378,9.498428,-0.090024,-6.416288,-1.114601,2.622269,-6.540195,5.314190,-9.200470,-4.812848,-4.336414,-5.622750,4.808762,6.304842,-2.725703,4.576564,7.160431,0.621837,-1.308463,-9.045258,-8.252879,-7.194361,9.034438,5.747051,-4.583988,8.180028,-4.773060,7.682215,3.010493,4.409867,-9.255407,-7.820420,6.680412,7.154707,3.751143,-8.875871,-2.554055,2.800312,2.114647,-2.440455,2.790777,-1.548701,7.244929,3.449211,-7.832259,9.239816,-0.615816,-6.775275,7.846112,-5.827191,8.443246,-9.826419,4.163432,-0.891954,8.055545,-9.674630,-5.283890,4.967465,7.179930,6.343290,3.202459,2.426976,8.470462,4.916991,4.323260,-2.846004,-0.741001,-8.769756,5.574683,-1.275961,-2.856852,-3.773319,-2.720109,-8.150510,-8.633879,3.442621,6.677873,-9.152458,-3.285574,5.098125,-1.580183,-8.702127,-0.538736,1.642299,-4.172012,-2.683562,2.478452,0.646379,8.991227,1.890141,1.839360,-3.160012,-2.854465,4.807204,-0.081336,-1.595907,3.081199,-8.627807,-9.512583,9.577739,8.249307,-8.890775,-8.538599,7.393471,-8.946374,4.361548,4.352568,-1.115855,-6.136937,9.162163,7.040469,6.902831,3.106373,6.259835,3.013439,6.398282,3.636869,-7.840932,1.517804,3.944728,-7.946616,-4.799355,-5.592921,-0.441842,-2.368073,6.858841,-8.056360,-3.598418,-7.007538,9.625345,-5.581721,-3.652427,8.227299,4.645634,7.473281,3.301073,1.334828,-1.069346,6.186377,-3.458132,0.113311,3.611914,-5.059307,7.782158,-4.809167,-0.193581,1.982120,6.617288,9.108175,-0.046896,-0.045523,1.204579,-1.307163,5.552928
